timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion
20141230_112708 50 2 5 100000 117661523 101 10000 1349 8615 0 101 99 1000 1 19561 19561 0 101 127.370 58.858 ../q2/d50a1000s1h1/logb0005/c02d50b0005s117661523.log 1038367 q2-extractinstructions-02.txt 20141231_131428 0.4
20141230_112540 50 2 5 100000 141246882 96 10000 1370 8590 0 96 99 1000 1 19341 19341 0 96 216.245 57.674 ../q2/d50a1000s1h1/logb0005/c02d50b0005s141246882.log 1035892 q2-extractinstructions-02.txt 20141231_131431 0.4
20141230_112920 50 2 5 100000 263688301 116 10000 1350 8610 0 116 99 1000 1 19256 19256 0 116 204.560 58.33 ../q2/d50a1000s1h1/logb0005/c02d50b0005s263688301.log 1038231 q2-extractinstructions-02.txt 20141231_131434 0.4
20141230_112731 50 2 5 100000 420477893 104 10000 1306 8649 0 104 99 1000 1 19615 19615 0 103 104.387 57.206 ../q2/d50a1000s1h1/logb0005/c02d50b0005s420477893.log 1043480 q2-extractinstructions-02.txt 20141231_131437 0.4
20141230_112925 50 2 5 100000 50746969 100 10000 1350 8606 0 100 99 1000 1 19320 19320 0 100 200.247 56.893 ../q2/d50a1000s1h1/logb0005/c02d50b0005s50746969.log 1038244 q2-extractinstructions-02.txt 20141231_131440 0.4
20141230_112959 50 2 5 100000 533657980 93 10000 1316 8641 0 93 99 1000 1 19488 19488 0 93 168.410 57.814 ../q2/d50a1000s1h1/logb0005/c02d50b0005s533657980.log 1042307 q2-extractinstructions-02.txt 20141231_131443 0.4
20141230_112651 50 2 5 100000 681028781 100 10000 1390 8568 0 100 99 1000 1 19362 19362 0 99 143.943 57.126 ../q2/d50a1000s1h1/logb0005/c02d50b0005s681028781.log 1033516 q2-extractinstructions-02.txt 20141231_131446 0.4
20141230_112531 50 2 5 100000 919028296 104 10000 1348 8608 0 104 99 1000 1 19349 19349 0 101 81.934 57.532 ../q2/d50a1000s1h1/logb0005/c02d50b0005s919028296.log 1038472 q2-extractinstructions-02.txt 20141231_131448 0.4
20141230_112717 50 2 5 100000 967561224 108 10000 1316 8644 0 108 99 1000 1 19439 19439 0 106 122.236 57.876 ../q2/d50a1000s1h1/logb0005/c02d50b0005s967561224.log 1042279 q2-extractinstructions-02.txt 20141231_131451 0.4
20141230_113052 50 3 5 100000 103765041 0 10000 511 9474 281 0 99 1000 1 29296 28730 283 0 118.294 86.721 ../q2/d50a1000s1h1/logb0005/c03d50b0005s103765041.log 1138447 q2-extractinstructions-02.txt 20141231_131455 0.4
20141230_113309 50 3 5 100000 105731136 0 10000 538 9447 294 0 99 1000 1 29473 28889 292 0 156.958 86.534 ../q2/d50a1000s1h1/logb0005/c03d50b0005s105731136.log 1135226 q2-extractinstructions-02.txt 20141231_131458 0.4
20141230_113305 50 3 5 100000 117661523 1 10000 495 9487 290 1 99 1000 1 29584 29004 290 1 160.545 87.235 ../q2/d50a1000s1h1/logb0005/c03d50b0005s117661523.log 1140343 q2-extractinstructions-02.txt 20141231_131501 0.4
20141230_113124 50 3 5 100000 141246882 0 10000 508 9475 296 0 99 1000 1 29592 28988 302 0 259.144 87.766 ../q2/d50a1000s1h1/logb0005/c03d50b0005s141246882.log 1138809 q2-extractinstructions-02.txt 20141231_131504 0.4
20141230_113553 50 3 5 100000 263688301 1 10000 528 9454 287 1 99 1000 1 29595 29015 290 1 232.088 85.91 ../q2/d50a1000s1h1/logb0005/c03d50b0005s263688301.log 1136763 q2-extractinstructions-02.txt 20141231_131507 0.4
20141230_113410 50 3 5 100000 420477893 1 10000 478 9502 291 1 99 1000 1 29785 29205 290 1 334.570 87.625 ../q2/d50a1000s1h1/logb0005/c03d50b0005s420477893.log 1142353 q2-extractinstructions-02.txt 20141231_131510 0.4
20141230_113614 50 3 5 100000 50746969 0 10000 510 9473 263 0 99 1000 1 29325 28803 261 0 207.591 86.299 ../q2/d50a1000s1h1/logb0005/c03d50b0005s50746969.log 1138579 q2-extractinstructions-02.txt 20141231_131514 0.4
