timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_211926 50 1 5 100000 141246882 6283 10000 3717 0 0 6283 99 1000 1 0 0 0 6283 0 10 0 0 0 120.860 91.87 ../q3/./log/doc50cop1lif5_af1000s1tTOTAL_gf0i10d0m0_seed141246882.log 4611743 q3-extractinstructions.txt 20150515_212157 0.5 554fe34477683917c0a31ad0
20150515_212218 50 1 5 100000 263688301 6369 10000 3631 0 0 6369 99 1000 1 0 0 0 6369 0 10 0 0 0 118.841 91.916 ../q3/./log/doc50cop1lif5_af1000s1tTOTAL_gf0i10d0m0_seed263688301.log 4675401 q3-extractinstructions.txt 20150515_212447 0.5 554fe34477683917c0a31ad6
20150515_212203 50 1 5 100000 420477893 6331 10000 3669 0 0 6331 99 1000 1 0 0 0 6331 0 10 0 0 0 120.214 92.68 ../q3/./log/doc50cop1lif5_af1000s1tTOTAL_gf0i10d0m0_seed420477893.log 4643927 q3-extractinstructions.txt 20150515_212433 0.5 554fe34477683917c0a31ad5
20150515_212339 50 1 5 100000 533657980 6332 10000 3668 0 0 6332 99 1000 1 0 0 0 6332 0 10 0 0 0 117.435 91.12 ../q3/./log/doc50cop1lif5_af1000s1tTOTAL_gf0i10d0m0_seed533657980.log 4649423 q3-extractinstructions.txt 20150515_212607 0.5 554fe34477683917c0a31ad8
20150515_211941 50 1 5 100000 681028781 6317 10000 3683 0 0 6317 99 1000 1 0 0 0 6317 0 10 0 0 0 120.641 92.305 ../q3/./log/doc50cop1lif5_af1000s1tTOTAL_gf0i10d0m0_seed681028781.log 4641556 q3-extractinstructions.txt 20150515_212212 0.5 554fe34477683917c0a31ad1
20150515_211644 50 1 5 100000 919028296 6322 10000 3678 0 0 6322 99 1000 1 0 0 0 6322 0 10 0 0 0 123.582 92.743 ../q3/./log/doc50cop1lif5_af1000s1tTOTAL_gf0i10d0m0_seed919028296.log 4642246 q3-extractinstructions.txt 20150515_211918 0.5 554fe34477683917c0a31ace
20150515_212107 50 1 5 100000 967561224 6347 10000 3653 0 0 6347 99 1000 1 0 0 0 6347 0 10 0 0 0 118.328 91.635 ../q3/./log/doc50cop1lif5_af1000s1tTOTAL_gf0i10d0m0_seed967561224.log 4650368 q3-extractinstructions.txt 20150515_212336 0.5 554fe34477683917c0a31ad4
20150515_213145 50 2 5 100000 50746969 105 10000 1363 8584 0 105 99 1000 1 19375 19375 0 104 0 10 0 0 0 238.206 157.202 ../q3/./log/doc50cop2lif5_af1000s1tTOTAL_gf0i10d0m0_seed50746969.log 13879826 q3-extractinstructions.txt 20150515_213711 0.5 554fe34477683917c0a31ae2
20150515_212440 50 2 5 100000 103765041 107 10000 1362 8585 0 107 99 1000 1 19198 19198 0 105 0 10 0 0 0 217.340 153.38 ../q3/./log/doc50cop2lif5_af1000s1tTOTAL_gf0i10d0m0_seed103765041.log 13778372 q3-extractinstructions.txt 20150515_212944 0.5 554fe34477683917c0a31ada
20150515_212903 50 2 5 100000 105731136 120 10000 1320 8623 0 120 99 1000 1 19311 19311 0 120 0 10 0 0 0 231.553 157.997 ../q3/./log/doc50cop2lif5_af1000s1tTOTAL_gf0i10d0m0_seed105731136.log 13869814 q3-extractinstructions.txt 20150515_213420 0.5 554fe34477683917c0a31ade
